stage,base_id,complete_id,structure_id,cv_seed,fold,best_n_estimators,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,imbalance_strategy,scale_pos_weight,max_delta_step,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,9618,2,76,0.362824909318275,0.11375025659799576,0.7603485838779955,0.16302447021007538,0.15,0.013024470210075384,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.09625316635055696,0.2531303630966714,0.17374936629511742,0.08835554858817478,0.028359039593763055,0.004780776256623816,0.10633705545086196,0.04712078931093922,0.07068314830403317,0.009765727687195962,0.07287673373550496,0.04858828533055726
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,9618,3,53,0.3011303552002086,0.08821384608745575,0.8594771241830065,0.16987018287181854,0.15,0.019870182871818548,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.09467646413425465,0.1821001190286203,0.24509395723958835,0.06990848690558132,0.053726973125729584,0.06892261946792182,0.12187699664884856,0.05116833652913296,0.049185606849676496,0.03687687114162703,0.021758853826051045,0.0047047151029678885
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,9618,4,40,0.4027466618635887,0.11982522159814835,0.72,0.16256950795650482,0.16666666666666666,-0.004097158710161836,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.12096599636945692,0.23631272458557975,0.22182830572748305,0.05030937823014144,0.0796281866953633,0.0012896445597136872,0.12036025097232461,0.024956006323078154,0.035193076329368814,0.0,0.10915643020749027,0.0
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,9618,5,105,0.38125724451219883,0.12410537898540497,0.8079999999999999,0.1462763249874115,0.16666666666666666,-0.02039034167925516,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.10439297897526073,0.22555063670823602,0.14642402848341265,0.11422000539817519,0.060176575672713284,0.03619459231292391,0.12465112646928511,0.050848845783519704,0.01971910917056203,0.04382442118182063,0.07184757996383864,0.00215009988025207
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,19618,1,61,0.40993901486004447,0.12921038269996643,0.6339869281045751,0.15573176741600037,0.15,0.005731767416000372,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.16139852229488685,0.19214828982006865,0.18618692198420017,0.044245601520101305,0.06118331438579028,0.023675970378006783,0.09567753194128588,0.11163860275422623,0.028783448998150222,0.038709197544957524,0.026293870919397926,0.0300587274589282
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,19618,2,58,0.432893869798643,0.13054341077804565,0.6230936819172113,0.13874036073684692,0.15,-0.01125963926315307,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.11669309212502463,0.15194946966429623,0.2634889068271978,0.15333578273063747,0.07109644812605842,0.01210298071797466,0.16967935967530795,0.03660788261649057,0.0,0.007567472838110267,0.006119493328349391,0.011359111350552585
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,19618,3,124,0.3653348206958004,0.10831238329410553,0.7701525054466231,0.14870047569274902,0.15,-0.001299524307250971,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.07239313886424946,0.2809708758903697,0.0807871839278559,0.0502925613288793,0.060604375441802597,0.05700809018337998,0.09787654448236205,0.12796373029368,0.06561102780356533,0.026223271925039402,0.045636460580877676,0.03463273927793866
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,19618,4,33,0.33328974422333235,0.10340242832899094,0.869,0.1715654581785202,0.16666666666666666,0.004898791511853545,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.13027944861617186,0.22289630519131493,0.20235133319408932,0.06394032683951816,0.0964919798046775,0.0014463067483659045,0.10575341417066168,0.06574318769179659,0.06901512622559547,0.02973493470640096,0.01234763681140764,0.0
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,19618,5,2,0.44896139186319056,0.1382436901330948,0.529,0.16310623288154602,0.16666666666666666,-0.003560433785120637,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.0,0.25821502269496954,0.6031628777609118,0.05857846811298862,0.08004363143113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
repeated_raw,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4,s41|imb=smote|w=1.0|delta=0.0|r=0.2|k=4|cal=none|folds=None,41,31415,1,3,0.41141797604066827,0.12385965138673782,0.6187363834422658,0.16692256927490234,0.15,0.01692256927490235,2,0.1,1.0,0.0,1.0,1.0,1.0,0.0,smote,1.0,0.0,0.2,4.0,none,,0.21941738526591426,0.0,0.6421942442291205,0.09215638634591182,0.04623198415905344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
