stage,base_id,complete_id,structure_id,cv_seed,fold,best_n_estimators,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,imbalance_strategy,scale_pos_weight,max_delta_step,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
structure_screen,s40|imb=none|w=1.0|delta=0.0|r=None|k=None,s40|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,40,9618,3,128,0.2933548942818053,0.08544829487800598,0.8834422657952069,0.17198540270328522,0.15,0.021985402703285223,3,0.1,5,0.5,0.85,0.7,10.0,0.1,none,1.0,0.0,,,none,,0.12146170784774336,0.16470091167020603,0.09402112830963355,0.07086071999500428,0.04851670628224408,0.05594561139821066,0.12910437935878039,0.08465604849696508,0.07177137038186941,0.07803331711173231,0.044635436306044725,0.036292662841566126
structure_screen,s40|imb=none|w=1.0|delta=0.0|r=None|k=None,s40|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,40,9618,4,33,0.42072201225040645,0.12905888259410858,0.6859999999999999,0.1517450362443924,0.16666666666666666,-0.014921630422274262,3,0.1,5,0.5,0.85,0.7,10.0,0.1,none,1.0,0.0,,,none,,0.1955898239893628,0.18806695399942883,0.1978285718115726,0.009214782541439885,0.07987056061542869,0.012792584160058866,0.08769740730619413,0.011530420283307415,0.12063789413832245,0.0,0.0818921809052454,0.014878820249638951
structure_screen,s40|imb=none|w=1.0|delta=0.0|r=None|k=None,s40|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,40,9618,5,661,0.40903255765278834,0.12717045843601227,0.738,0.1450442373752594,0.16666666666666666,-0.021622429291407258,3,0.1,5,0.5,0.85,0.7,10.0,0.1,none,1.0,0.0,,,none,,0.10903086184294371,0.17971218683155202,0.12140909669602291,0.07084667967382265,0.06753488273819709,0.05750840666823489,0.0984812017014977,0.09600110259875388,0.041321507436514554,0.042758412914815656,0.0855347345376212,0.029860926360023746
structure_screen,s41|imb=none|w=1.0|delta=0.0|r=None|k=None,s41|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,41,9618,1,59,0.45105220620927844,0.14073702692985535,0.6427015250544662,0.12441187351942062,0.15,-0.02558812648057937,2,0.1,1,0.0,1.0,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.09774257632347153,0.17272892529754832,0.25307852210795234,0.07430073046697468,0.0837443379281463,0.011805179381462878,0.09628758516939176,0.12461329507885117,0.004665117077725291,0.0419727191492407,0.0,0.03906101201923506
structure_screen,s41|imb=none|w=1.0|delta=0.0|r=None|k=None,s41|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,41,9618,2,88,0.3763156739416028,0.11943893134593964,0.7244008714596949,0.15669839084148407,0.15,0.006698390841484075,2,0.1,1,0.0,1.0,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.1417816476583532,0.24140063922346464,0.16474402973521649,0.07471393393047254,0.025035040218004616,0.019403864151270645,0.11267667190332772,0.06846560291753606,0.07307033124895569,0.008373794306674624,0.04170708625388659,0.0286273584528372
structure_screen,s41|imb=none|w=1.0|delta=0.0|r=None|k=None,s41|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,41,9618,3,37,0.31237027456873595,0.09264587610960007,0.8485838779956427,0.1684877872467041,0.15,0.018487787246704107,2,0.1,1,0.0,1.0,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.10739112974490876,0.22463411452916024,0.31331952875768426,0.0697439467449805,0.029956227026342114,0.04883205588528878,0.10275372916190942,0.032988486911707283,0.05344849801422826,0.010967595360910262,0.005964687862880145,0.0
structure_screen,s41|imb=none|w=1.0|delta=0.0|r=None|k=None,s41|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,41,9618,4,17,0.3936625355217606,0.1200035959482193,0.766,0.15526404976844788,0.16666666666666666,-0.011402616898218781,2,0.1,1,0.0,1.0,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.11337655192266363,0.25257025073248424,0.26342114699938385,0.03448101379104858,0.09041283335070138,0.002666220246947622,0.11057982409175796,0.01757821391803089,0.053980981141717684,0.0,0.060932963805264174,0.0
structure_screen,s41|imb=none|w=1.0|delta=0.0|r=None|k=None,s41|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,41,9618,5,82,0.3793811512716369,0.1229982003569603,0.7879999999999999,0.14916449785232544,0.16666666666666666,-0.017502168814341218,2,0.1,1,0.0,1.0,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.09916509788238809,0.23588437050956126,0.15919388624208886,0.09867326408456502,0.07288979093326928,0.025265236491093225,0.12277259540050663,0.07169650239061681,0.026560116067017546,0.03221014563463067,0.055363134146712234,0.0003258602175503981
structure_screen,s42|imb=none|w=1.0|delta=0.0|r=None|k=None,s42|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,42,9618,1,261,0.4533440215422732,0.13920149207115173,0.5773420479302832,0.12625277042388916,0.15,-0.023747229576110834,3,0.05,5,0.0,0.7,1.0,10.0,1.0,none,1.0,0.0,,,none,,0.10803502270500359,0.19817806287228065,0.14362598228635898,0.08324268702297631,0.05555324125926875,0.03626058122122225,0.06431355416091762,0.12848895160612095,0.03950817320237406,0.10566260070277488,0.0025934653454780755,0.034537677615223895
structure_screen,s42|imb=none|w=1.0|delta=0.0|r=None|k=None,s42|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,42,9618,2,9,0.41202200699988706,0.1246752068400383,0.7570806100217865,0.16011834144592285,0.15,0.010118341445922857,3,0.05,5,0.0,0.7,1.0,10.0,1.0,none,1.0,0.0,,,none,,0.3017488946809617,0.0,0.38258687139772163,0.0792486746624755,0.0,0.0,0.12382466251883875,0.005639065651408953,0.10695183108859342,0.0,0.0,0.0
