stage,complete_id,structure_id,cv_seed,fold,n_train,n_validation,positive_train,positive_validation,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,min_samples_leaf,max_features,criterion,max_samples,strategy,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
imbalance_screen,s69|smote|r=0.7|k=10|cal=none|folds=None,69,9618,1,240,60,38,9,0.4529633466162666,0.1501470231846668,0.6405228758169934,0.20549026231848233,0.15,0.055490262318482336,8,2,4,log_loss,1.0,smote,0.7,10.0,none,,0.11393680712652683,0.14879096482719764,0.11656640272382823,0.07553536691696833,0.05490643307598688,0.03769648044861421,0.08463507110475908,0.08341559800427183,0.0641205455187369,0.121040509196136,0.033025406480123955,0.06633041457685025
imbalance_screen,s69|smote|r=0.7|k=10|cal=none|folds=None,69,9618,2,240,60,38,9,0.4059679070230786,0.13241455283204268,0.761437908496732,0.2436204413789663,0.15,0.0936204413789663,8,2,4,log_loss,1.0,smote,0.7,10.0,none,,0.11155289751492613,0.14284424494175801,0.08052011955693932,0.07996871868536157,0.04532975907062864,0.03634107336803913,0.08057288559636627,0.060550500206839705,0.16522264300716533,0.10134024087571206,0.06581133057250953,0.029945586603754296
imbalance_screen,s69|smote|r=0.7|k=10|cal=none|folds=None,69,9618,3,240,60,38,9,0.34455651967961914,0.10576871822801119,0.84640522875817,0.2555609848425958,0.15,0.10556098484259582,8,2,4,log_loss,1.0,smote,0.7,10.0,none,,0.07983760234578624,0.1350518380894424,0.11555353004345875,0.07327026417561251,0.07074889990742676,0.06315724104613,0.08921253217926317,0.06511181496041618,0.05975822810586111,0.17126596149072312,0.043309886815468795,0.03372220084041074
imbalance_screen,s69|smote|r=0.7|k=10|cal=none|folds=None,69,9618,4,240,60,37,10,0.4285699416499034,0.1377446507158983,0.73,0.22822894868722582,0.16666666666666666,0.06156228202055916,8,2,4,log_loss,1.0,smote,0.7,10.0,none,,0.1169575448731479,0.14448956534212154,0.09639532717634619,0.05183717314617355,0.07576972993241678,0.05016935185197682,0.06874931833439235,0.061861142346367144,0.15498944135495696,0.03451313962476199,0.11453790213179788,0.02973036388554101
imbalance_screen,s69|smote|r=0.7|k=10|cal=none|folds=None,69,9618,5,240,60,37,10,0.35748556727259306,0.11405239382814084,0.838,0.23761600002169211,0.16666666666666666,0.07094933335502546,8,2,4,log_loss,1.0,smote,0.7,10.0,none,,0.1027807784910047,0.1369289972929376,0.0724008962746974,0.07312110974204837,0.04836698688152463,0.05287483047563756,0.07749191695415664,0.07385500915166307,0.16226694807497458,0.08698413669863092,0.08237320202560652,0.03055518793711794
imbalance_screen,s46|none|r=None|k=None|cal=none|folds=None,46,9618,1,240,60,38,9,0.43291597147129635,0.13528455290101699,0.644880174291939,0.1226919817755221,0.15,-0.027308018224477898,10,2,6,log_loss,0.7,none,,,none,,0.15422488484643776,0.14059165300181545,0.10947833161953859,0.0697880578594143,0.09487398024248583,0.06175070076854265,0.10903794915838758,0.12381008614352693,0.01914680977411641,0.0357843451549248,0.03274747131258264,0.0487657301182271
imbalance_screen,s46|none|r=None|k=None|cal=none|folds=None,46,9618,2,240,60,38,9,0.3479701580379805,0.11069835687716208,0.8224400871459695,0.16800680342992036,0.15,0.018006803429920365,10,2,6,log_loss,0.7,none,,,none,,0.1537782290048744,0.1574709304926118,0.09267347587591866,0.07302215264034213,0.07738505510343766,0.058175135427670506,0.10914458424364384,0.10178193323798684,0.04297600922623151,0.023092346225280648,0.053789445565759646,0.05671070295624226
imbalance_screen,s46|none|r=None|k=None|cal=none|folds=None,46,9618,3,240,60,38,9,0.2965940289560041,0.08699208551538788,0.8572984749455338,0.1755267429431056,0.15,0.025526742943105613,10,2,6,log_loss,0.7,none,,,none,,0.13978824900530618,0.14688046292953058,0.09943553811017004,0.053300358183659344,0.08071299927091898,0.08387560727740964,0.11366390956555532,0.10862823130504146,0.04199015831415317,0.02531290147525188,0.05158058616037164,0.054830998402631684
imbalance_screen,s46|none|r=None|k=None|cal=none|folds=None,46,9618,4,240,60,37,10,0.37640914251857116,0.11220796699716308,0.768,0.16842253799313792,0.16666666666666666,0.0017558713264712589,10,2,6,log_loss,0.7,none,,,none,,0.1470716999564568,0.1503955471938607,0.09080269920383681,0.043286087663235,0.10381622221498037,0.06705878334471911,0.10056270590469507,0.10876450837057389,0.041698912555170616,0.01866187534131079,0.07173151224656774,0.05614944600459297
imbalance_screen,s46|none|r=None|k=None|cal=none|folds=None,46,9618,5,240,60,37,10,0.3400177728299035,0.10708850225074508,0.828,0.16749893540133287,0.16666666666666666,0.0008322687346662139,10,2,6,log_loss,0.7,none,,,none,,0.1356451211018317,0.15235263865107437,0.08705594409652977,0.07250815467703764,0.085426817289688,0.061348149909077734,0.1076746245192549,0.1131123452793243,0.031475241045368405,0.029778203267849957,0.06083923481346239,0.06278352534950098
